date,doc_number,seq,item,kind,motion,note,theme,neighborhood,url,Morillo,Avalos,Ryan,Pirtle-Guiney,Zimmerman,Dunphy,Smith,Green,Clark,Kanal,Novick,Koyama Lane
2025-01-02,2025-001,1,"Amend Council Organization and Procedure Code related to the Council Agenda, Council Rules, and Council Committees (amend Code Chapter 3.02)",Amendment,"Motion to amend Exhibit A, Subsection 3.02.020 B.4. to strike the words ""complete items"" and replace with ""items that meet the administrative requirements"": Moved by Zimmerman and seconded by Ryan.",,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/1/2,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-01-02,2025-001,2,"Amend Council Organization and Procedure Code related to the Council Agenda, Council Rules, and Council Committees (amend Code Chapter 3.02)",Amendment,"Motion to amend Exhibit A Subsection 3.02.050 A.2. to strike the words ""The resolution specifies"" and replace with ""The Council President proposes and the Council resolution affirms"": Moved by Zimmerman and seconded by Novick.",,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/1/2,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-01-02,,1,Council President and Vice President Election,Motion,Motion to approve the recommended procedure to elect a Council President and Council Vice President. Moved by Zimmerman and seconded by Clark.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/1/2,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-01-02,,2,Council President and Vice President Election,Motion,Motion to have the Mayor to participate in the vote for Council President to break the tie: Moved by Smith and seconded by Zimmerman. Motion failed to pass.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/1/2,Nay,Nay,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Nay,Nay
2025-01-02,,3,Council President and Vice President Election,Procedural,Motion to recess: Moved by Morillo and seconded by Koyama Lane.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/1/2,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-01-02,,4,Council President and Vice President Election,Procedural,Motion to recess: Moved by Kanal and seconded by Pirtle-Guiney.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/1/2,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea
2025-01-02,,5,Council President and Vice President Election,Procedural,Motion to recess for 15 minutes: Moved by Pirtle-Guiney and seconded Zimmerman.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/1/2,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-01-15,,1,Agenda approval,Amendment,Motion to amend the agenda to refer Item 10 (2025-006) back to Mayor Wilson's Office: Moved by Green and seconded by Ryan.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/1/15,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-01-15,2025-007,1,Adopt a Supplemental Budget for City Council and Mayor staffing,Amendment,Motion to amend Directive A.1 to replace City Administrator's Office with General Fund Contingency: Moved by Smith and seconded by Ryan.,,FY Budget; Budget & Taxes; Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/1/15,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-01-15,2025-007,2,Adopt a Supplemental Budget for City Council and Mayor staffing,Amendment,"Motion to add an emergency clause, “The Council declares that an emergency exists in order to have Exhibits 1-2 of this Ordinance as amended be enacted upon passage of this Ordinance; therefore, this Ordinance shall be in full force and effect from and after its passage by the Council.” Moved by Dunphy and seconded by Clark.",,FY Budget; Budget & Taxes; Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/1/15,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-01-15,2025-007,3,Adopt a Supplemental Budget for City Council and Mayor staffing,Amendment,Motion to adopt Exhibit 1 as amended: Moved by Kanal and seconded by Dunphy.,,FY Budget; Budget & Taxes; Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/1/15,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-01-15,2025-001,1,"Amend Council Organization and Procedure Code related to the Council Agenda, Council Rules, and Council Committees (amend Code Chapter 3.02)",Motion,"Motion to add Section 2. The Council declares that an emergency exists because a delay in the City’s implementation of these rules would cause meetings in the intervening 30 days to have different procedures, creating confusion for the public and City staff; therefore, this Ordinance shall be in full force and effect from and after its passage by the Council: Moved by Kanal and seconded by Smith.",,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/1/15,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-01-15,2025-001,2,"Amend Council Organization and Procedure Code related to the Council Agenda, Council Rules, and Council Committees (amend Code Chapter 3.02)",Procedural,"Motion to add Directive C: The Council President will ensure a proposal to replace or extend Chapter 3.02 is placed on the Council Agenda by October 31, 2025: Moved by Kanal and seconded by Koyama Lane.",,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/1/15,Yea,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea
2025-01-16,2025-005,1,"Consider proposal of Type IV Demolition Review approval for 118 SW Porter St, and Portland Permitting and Development staff recommendation for approval, for a contributing building in the South Portland Historic District (LU 24-077225 DM)",Motion,"Motion to tentatively grant the demolition review approval with the Portland Permitting and Development staff recommendation, recommended conditions, and ask the staff to return with revised findings: Moved by Ryan and seconded by Kanal.",,Land Use & Planning; Arts & Culture,Not specified in agenda,https://www.portland.gov/council/agenda/2025/1/15,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Absent,Yea,Absent,Yea
2025-02-05,2025-011,1,Appoint Michael Jordan as City Administrator,Amendment,"Motion to amend the resolution to add ""WHEREAS, Michael Jordan will serve as City Administrator through January 2, 2026"" and add ""in accordance with this resolution"" to the resolved statement: Moved by Avalos and seconded by Kanal.",,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/2/5,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-02-19,,1,Agenda approval,Procedural,Motion to move Item 2025-024 to the beginning of the Regular agenda: Moved by Kanal and seconded by Ryan.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/2/19,Yea,Yea,Yea,Yea,Absent,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-02-19,2025-030,1,Direct the City Administrator to submit a report of all unassigned funds for recent fiscal years,Amendment,"Motion to amend the resolution to replace the Resolved section with “NOW, THEREFORE, BE IT RESOLVED that the City Council of Portland, Oregon, directs the City Administrator to submit a written report to the Finance Committee detailing all financial activities related to unassigned grant funds for the current fiscal year to date, as well as the three preceding fiscal years. The City Council further requests that the City Administrator provide these findings no later than April 21, 2025, to inform Council and support its preparation of the FY 2025-26 budget,” and to amend the title to strike “Request City Auditor perform a special audit” and with replace with “Direct the City Administrator to submit a report”: Moved by Smith and seconded by Dunphy.",,Budget & Taxes; Government Transparency,Not specified in agenda,https://www.portland.gov/council/agenda/2025/2/19,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-02-20,2025-026,1,"Amend the Comprehensive Plan Map and Zoning Map for properties at 3508 NE 11th Ave and 1123 NE Fremont St at the request of Derek Metson, Greenbox Architecture (LU 24-073674 CP ZC)",Amendment,"Motion to tentatively approve the application for a comprehensive plan map amendment and zoning map amendment, uphold the recommendation of the Hearings Officer and ask staff to return with revised findings for Council to amend the Ordinance to reflect those revised findings on March 19, 2025 at 6:15 p.m.: Moved by Green and seconded by Ryan.",,Land Use & Planning,Sabin,https://www.portland.gov/council/agenda/2025/2/19,Yea,Yea,Yea,Yea,Absent,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-03-19,2025-070,1,"Declare actions concerning Zenith Energy Terminal Holdings, LLC, including placing communications into the public record, demanding the Mayor to investigate violations of the Zenith franchise agreement, and urging the Auditor to conduct an investigation into the competing statements and arguments heard by Council on January 21st, 2025, by City staff, Zenith, and members of the public",Amendment,"Motion to amend the fourth Resolved statement to add ""and pursuant to the authority in PCC 7.12.030"" and delete "", with independent review to ensure impartiality,"": Moved by Dunphy and seconded by Koyama Lane.",,Environment & Energy; Government Transparency,Not specified in agenda,https://www.portland.gov/council/agenda/2025/3/19,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-03-19,2025-070,2,"Declare actions concerning Zenith Energy Terminal Holdings, LLC, including placing communications into the public record, demanding the Mayor to investigate violations of the Zenith franchise agreement, and urging the Auditor to conduct an investigation into the competing statements and arguments heard by Council on January 21st, 2025, by City staff, Zenith, and members of the public",Motion,"Motion to remove Whereas statements 11 and 13 through 20 and attachments C1, C2, E, F, G1, and H: Moved by Zimmerman and seconded by Clark.",,Environment & Energy; Government Transparency,Not specified in agenda,https://www.portland.gov/council/agenda/2025/3/19,Nay,Nay,Nay,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay
2025-03-19,2025-070,3,"Declare actions concerning Zenith Energy Terminal Holdings, LLC, including placing communications into the public record, demanding the Mayor to investigate violations of the Zenith franchise agreement, and urging the Auditor to conduct an investigation into the competing statements and arguments heard by Council on January 21st, 2025, by City staff, Zenith, and members of the public",Motion,Motion to remove the Whereas statements 11 and 13-20 and attachment H: Moved by Zimmerman and seconded by Novick.,,Environment & Energy; Government Transparency,Not specified in agenda,https://www.portland.gov/council/agenda/2025/3/19,Nay,Nay,Nay,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay
2025-03-19,2025-070,4,"Declare actions concerning Zenith Energy Terminal Holdings, LLC, including placing communications into the public record, demanding the Mayor to investigate violations of the Zenith franchise agreement, and urging the Auditor to conduct an investigation into the competing statements and arguments heard by Council on January 21st, 2025, by City staff, Zenith, and members of the public",Motion,Motion to remove Attachment H: Moved by Morillo and seconded by Kanal.,,Environment & Energy; Government Transparency,Not specified in agenda,https://www.portland.gov/council/agenda/2025/3/19,Yea,Nay,Yea,Yea,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea
2025-04-02,2025-101,1,Require the City Administrator to study alternative housing financing and ownership models and deliver a report of findings to Council,Motion,"Motion to add ""including identification of impediments such as Zoning Code, permitting process, and financing gaps"" to the last Resolved statement: Moved by Green and seconded by Zimmerman.",,Housing,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/2,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-04-02,2025-101,2,Require the City Administrator to study alternative housing financing and ownership models and deliver a report of findings to Council,Procedural,"6. analysis of pilot zones available for near-term implementation of social housing models at scale, including within the Albina Vision project area and other neighborhoods within the N/NE Preference Policy area: Moved by Pirtle-Guiney and seconded by Smith.",,Housing,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/2,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-04-02,2025-101,3,Require the City Administrator to study alternative housing financing and ownership models and deliver a report of findings to Council,Procedural,Motion to end debate and call the question: Moved by Green and seconded by Novick.,,Housing,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/2,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-04-02,2025-101,4,Require the City Administrator to study alternative housing financing and ownership models and deliver a report of findings to Council,Motion,"Whereas, based on 2020 U.S. Census data for Portland, the average Black household brings in about $3,000 in monthly income, Latino households earn $4,500, and Native American households earn nearly $5,000. In comparison to white Portland households who earn $6,400 on average each month. The report shows that white residents can afford a home in about one-third of Portland’s neighborhoods – mostly adjacent to the City’s eastern border: Moved by Smith and seconded by Green.",,Housing,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/2,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-04-03,2025-045,1,Amend Affordable Housing Code to add prohibition of anti-competitive rental practices including the sale and use of algorithmic devices (add Code Section 30.01.088),Amendment,Motion to discuss the amendment: Moved by Morillo and seconded by Novick.,,Housing; Business Regulation,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/2,Yea,Yea,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-04-03,2025-045,2,Amend Affordable Housing Code to add prohibition of anti-competitive rental practices including the sale and use of algorithmic devices (add Code Section 30.01.088),Amendment,Motion to vote on the amendment to Exhibit A: Moved by Morillo and seconded by Smith.,,Housing; Business Regulation,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/2,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Absent,Yea,Yea,Yea
2025-04-03,2025-045,3,Amend Affordable Housing Code to add prohibition of anti-competitive rental practices including the sale and use of algorithmic devices (add Code Section 30.01.088),Amendment,"Motion to amend Exhibit A to update the definition of public date to add "", including, but not limited to, information"": Moved by Novick and seconded by Kanal.",,Housing; Business Regulation,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/2,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-04-16,2025-138,1,"Confirm appointment and reappointment of members to the Portland Elections Commission for terms to end April 30, 2029",Procedural,Motion to move the item to the top of the regular agenda: Moved by Koyama Lane and seconded by Clark.,,Government Transparency,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/16,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea
2025-04-16,2025-138,2,"Confirm appointment and reappointment of members to the Portland Elections Commission for terms to end April 30, 2029",Procedural,Motion to call the question: Moved by Koyama Lane and seconded by Clark.,,Government Transparency,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/16,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea
2025-04-16,2025-045,1,Amend Affordable Housing Code to add prohibition of anti-competitive rental practices including the sale and use of algorithmic devices (add Code Section 30.01.088),Procedural,Motion to refer item back to the Homelessness and Housing Committee: Moved by Morillo and seconded by Koyama Lane.,,Housing; Business Regulation,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/16,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-04-16,2025-120,1,Adopt the FY 2024-25 Technical Adjustment Ordinance and make other budget-related changes,Procedural,Motion to call the question: Moved by Green and seconded by Smith.,,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/16,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-04-16,2025-120,2,Adopt the FY 2024-25 Technical Adjustment Ordinance and make other budget-related changes,Motion,Motion to make adjustments to the supplemental budget as proposed to change General Fund return decision packages to General Fund carryover decision packages in the Public Safety Service Area: Moved by Kanal and seconded by Avalos.,,FY Budget; Budget & Taxes; Public Safety,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/16,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea
2025-04-16,2025-120,3,Adopt the FY 2024-25 Technical Adjustment Ordinance and make other budget-related changes,Procedural,Motion to call the question: Moved by Green and seconded Zimmerman.,,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/16,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea
2025-04-16,2025-159,1,Amend the City Employee Benefits Program for the plan offerings for FY 2025-26,Amendment,Motion to amend the ordinance to reflect recommended plan design changes to reduce the renewal rate to 10%: Moved by Smith and seconded by Ryan.,,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/16,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-04-16,2025-160,1,Amend the Portland Police Association City Employee Benefits Program for FY 2025-26,Amendment,Motion to amend the ordinance to reduce the renewal rate to 11.9%: Moved by Kanal and seconded by Smith.,,Government Operations; Public Safety,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/16,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-04-16,2025-118,1,Add Sustainability and Climate Commission Code (add Code Chapter 3.136 and amend Code Chapter 3.33),Amendment,Motion to amend Code Subsection 3.136.020 A. in Exhibit A to remove “a maximum of”: Moved by Kanal and seconded by Smith.,,Environment & Energy; Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/16,Nay,Yea,Nay,Nay,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Nay
2025-04-17,2025-161,1,"Consider appeal by Forest Park Neighborhood Association and Forest Park Conservancy against the Hearings Officer’s decision to approve with conditions an Environmental Review, Conditional Use Review, and two Greenway Reviews for the upgrade and expansion of transmission lines in Forest Park (LU 24-041109 CU EN GW)",Motion,Motion to tentatively grant the appeal and overturn the Hearings Officer's decision to approve the application for a denial of environmental review and approval of the two greenway reviews and conditional use review: Moved by Green and seconded by Morillo.,,Land Use & Planning; Environment & Energy,Forest Park,https://www.portland.gov/council/agenda/2025/4/16,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-04-23,2025-131,1,"Authorize revenue bonds in an amount sufficient to provide not more than $80 million to finance curb, ramp and street improvement projects",Motion,Motion to close debate: Moved by Clark and seconded by Green.,,Transportation; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/23,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Yea,Yea,Nay,Yea,Yea
2025-04-23,2025-156,1,Direct funding for the Workforce Pre-Apprenticeship Program and a SummerWorks Youth Employment Initiative,Amendment,"Motion to amend the fifth Resolved statement in the resolution to replace ""staffed by Councilor Smith’s office"" with ""will remain within the Bureau of Human Resources; and"": Moved by Smith and seconded by Zimmerman.",,Economic Development; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/23,Yea,Yea,Absent,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-04-23,2025-156,2,Direct funding for the Workforce Pre-Apprenticeship Program and a SummerWorks Youth Employment Initiative,Procedural,Motion to call the question and take a vote: Moved by Smith and seconded by Zimmerman.,,Economic Development; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2025/4/23,Nay,Nay,Absent,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Nay,Nay
2025-05-07,2025-095,1,"Direct Bureau of Transportation to construct and maintain sidewalks while addressing pavement maintenance deficiencies throughout Portland, improving safety and accessibility for all residents through the Sidewalk Improvement and Paving Program",Motion,"Motion to add ""and alternative pathways"" to the second Resolved Statement: Moved by Clark and seconded by Green.",,Transportation,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/7,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-05-07,2025-095,2,"Direct Bureau of Transportation to construct and maintain sidewalks while addressing pavement maintenance deficiencies throughout Portland, improving safety and accessibility for all residents through the Sidewalk Improvement and Paving Program",Motion,"Motion to add ""PBOT's Building Belonging Guide,"" to the sixth Resolved Statement: Moved by Avalos and seconded by Dunphy.",,Transportation,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/7,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea
2025-05-07,2025-095,3,"Direct Bureau of Transportation to construct and maintain sidewalks while addressing pavement maintenance deficiencies throughout Portland, improving safety and accessibility for all residents through the Sidewalk Improvement and Paving Program",Amendment,Motion to table discussion of Avalos Amendment 1: Moved by Koyama Lane and seconded by Smith.,,Transportation,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/7,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea
2025-05-07,2025-095,4,"Direct Bureau of Transportation to construct and maintain sidewalks while addressing pavement maintenance deficiencies throughout Portland, improving safety and accessibility for all residents through the Sidewalk Improvement and Paving Program",Procedural,Motion to remove references to Districts 1 and 4 in the sixth and ninth Whereas Statements: Moved by Avalos and seconded by Kanal.,,Transportation,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/7,Nay,Yea,Nay,Nay,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Nay
2025-05-07,2025-095,5,"Direct Bureau of Transportation to construct and maintain sidewalks while addressing pavement maintenance deficiencies throughout Portland, improving safety and accessibility for all residents through the Sidewalk Improvement and Paving Program",Amendment,Motion to call the question on Avalos Amendment 2: Moved by Clark and seconded by Smith.,,Transportation,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/7,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea
2025-05-07,2025-095,6,"Direct Bureau of Transportation to construct and maintain sidewalks while addressing pavement maintenance deficiencies throughout Portland, improving safety and accessibility for all residents through the Sidewalk Improvement and Paving Program",Amendment,Motion to call the question on Avalos Amendment 1: Moved by Zimmerman and seconded by Clark.,,Transportation,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/7,Yea,Nay,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Nay,Nay,Yea
2025-05-07,2025-095,7,"Direct Bureau of Transportation to construct and maintain sidewalks while addressing pavement maintenance deficiencies throughout Portland, improving safety and accessibility for all residents through the Sidewalk Improvement and Paving Program",Amendment,Motion to call the question on the Resolution as amended: Moved by Morillo and seconded by Clark.,,Transportation,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/7,Yea,Nay,Yea,Yea,Nay,Nay,Yea,Nay,Yea,Nay,Nay,Yea
2025-05-07,2025-095,8,"Direct Bureau of Transportation to construct and maintain sidewalks while addressing pavement maintenance deficiencies throughout Portland, improving safety and accessibility for all residents through the Sidewalk Improvement and Paving Program",Procedural,Motion to limit debate to the current queue: Moved by Kanal and seconded by Ryan.,"The City's minutes list Novick as both Nay and Yea, Zimmerman as both Nay and Yea; left blank here.",Transportation,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/7,Yea,Nay,Yea,Yea,,Yea,Yea,Yea,Yea,Yea,,Yea
2025-05-08,2025-150,1,"Appoint Matthew Sanchez and Vesla Lee to the Urban Forestry Commission for terms to end March 31, 2029",Motion,Motion to move the appointments separately as they were voted upon in the committee: Moved by Ryan and seconded by Novick.,,Parks & Recreation; Environment & Energy,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/7,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea
2025-05-08,2025-150,2,"Appoint Matthew Sanchez and Vesla Lee to the Urban Forestry Commission for terms to end March 31, 2029",Motion,Motion to confirm appointment of Matthew Sanchez to the Urban Forestry Commission: Moved by Novick and seconded by Kanal.,,Parks & Recreation; Environment & Energy,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/7,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-05-08,2025-150,3,"Appoint Matthew Sanchez and Vesla Lee to the Urban Forestry Commission for terms to end March 31, 2029",Motion,Motion to confirm appointment of Vesla Lee to the Urban Forestry Commission: Moved by Kanal and seconded by Novick.,The City's minutes list Zimmerman as both Nay and Yea; left blank here.,Parks & Recreation; Environment & Energy,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/7,Yea,Yea,Nay,Yea,,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-05-21,2025-093,1,Adopt the Locally Preferred Alternative for the 82nd Avenue Transit Project and Conditions for Approval,Amendment,"Motion to amend the resolution to change the second to last Whereas statement to correct the name of the report written by the 82nd Ave Coalition and to change the name to the ""82nd Avenue Development Strategy"": Moved by Clark and seconded by Ryan.",,Transportation,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/21,Yea,Yea,Yea,Yea,Absent,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-05-21,2025-136,1,"Revise transportation fees, rates and charges for FY 2025-26 and amend Transportation Fee Schedule and fix an effective date (amend TRN 3.450)",Amendment,Motion to amend Exhibit F to increase the TNC per ride fee to $2.00: Moved by Kanal and seconded by Novick.,,Transportation; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/21,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea
2025-05-21,2025-136,2,"Revise transportation fees, rates and charges for FY 2025-26 and amend Transportation Fee Schedule and fix an effective date (amend TRN 3.450)",Motion,Motion to add an emergency clause in order pass the ordinance in time to have a balanced budget: Moved by Zimmerman and seconded by Novick.,,Transportation; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/21,Yea,Yea,Yea,Yea,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-05-21,2025-208,1,Approval of the FY 2025-26 Budget for the City of Portland (Council convenes as Budget Committee),Motion,Motion to approve a technical adjustment to update Attachment E: Moved by Novick and seconded by Zimmerman.,,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/21,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-05-21,2025-208,2,Approval of the FY 2025-26 Budget for the City of Portland (Council convenes as Budget Committee),Motion,"Motion to approve the changes to the Proposed Budget as presented in the memo titled, “Approval of the Budget for the City of Portland” and attachments: Moved by Ryan and seconded by Kanal.",,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/21,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-05-21,2025-208,3,Approval of the FY 2025-26 Budget for the City of Portland (Council convenes as Budget Committee),Motion,Motion to approve Prosper Portland Resolution 7606 including Exhibit A: Moved by Ryan and seconded by Clark.,,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/21,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-05-21,2025-208,4,Approval of the FY 2025-26 Budget for the City of Portland (Council convenes as Budget Committee),Motion,"Motion to move $999,340 to contingency: Moved by Zimmerman and seconded by Novick.",,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/21,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea
2025-05-21,2025-208,5,Approval of the FY 2025-26 Budget for the City of Portland (Council convenes as Budget Committee),Amendment,"Motion to approve changes to the proposed budget as presented in the memo, in Attachments B and C, to reflect the approved amendments: Moved by Kanal and seconded by Green.",,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/21,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2025-05-21,2025-208,6,Approval of the FY 2025-26 Budget for the City of Portland (Council convenes as Budget Committee),Motion,"Motion to approve adjustments in Attachments B, C, and D of the memo: Moved by Kanal and seconded by Novick.",,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/21,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea,Yea,Yea
2025-05-21,2025-208,7,Approval of the FY 2025-26 Budget for the City of Portland (Council convenes as Budget Committee),Amendment,Motion to approve budget as amended: Moved by Avalos and seconded by Novick.,,FY Budget; Budget & Taxes,Not specified in agenda,https://www.portland.gov/council/agenda/2025/5/21,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea
